Position,Driver,Total Points (top 7),Avg Points (top 7),Total Points,Avg Points,Events
114,Tyler Larsen,252.47985223280182,84.15995074426728,252.47985223280182,84.15995074426728,3
115,Jaxn Romney,247.87478701964727,82.6249290065491,247.87478701964727,82.6249290065491,3
116,Juwan Heng,247.64476070082526,82.54825356694175,247.64476070082526,82.54825356694175,3
117,Levi Black,245.14569014816107,81.71523004938702,245.14569014816107,81.71523004938702,3
118,Tucker Hurst,243.2841053478138,81.0947017826046,243.2841053478138,81.0947017826046,3
119,Casey Lamprecht,230.76266282384182,76.92088760794728,230.76266282384182,76.92088760794728,3
120,Jaxson Horne,218.16235133129163,72.72078377709721,218.16235133129163,72.72078377709721,3
121,Casey Maltby,217.94988333150945,72.64996111050316,217.94988333150945,72.64996111050316,3
122,Bruce Hanson,199.09601900677984,99.54800950338992,199.09601900677984,99.54800950338992,2
123,Chase Cochrun,197.3287466347592,98.6643733173796,197.3287466347592,98.6643733173796,2
124,David Benson,196.93151011410015,98.46575505705007,196.93151011410015,98.46575505705007,2
125,Ryan Johnson,195.1001600202669,97.55008001013346,195.1001600202669,97.55008001013346,2
126,Parker Singleton,189.5251089199446,94.7625544599723,189.5251089199446,94.7625544599723,2
127,Cara Benson,189.52336324927109,94.76168162463554,189.52336324927109,94.76168162463554,2
128,Chase Sullivan,188.7373487216124,94.3686743608062,188.7373487216124,94.3686743608062,2
129,Charlie Swindells,188.06692825679784,94.03346412839892,188.06692825679784,94.03346412839892,2
130,Nathan Omana,187.1194174635508,93.5597087317754,187.1194174635508,93.5597087317754,2
131,Alex Giesey,186.4865744402033,93.24328722010165,186.4865744402033,93.24328722010165,2
132,Doug McBride,185.41668424996493,92.70834212498247,185.41668424996493,92.70834212498247,2
133,Leonardo Di Sera,184.8543667562767,92.42718337813835,184.8543667562767,92.42718337813835,2
134,Aaron Eastman,184.30251201038737,92.15125600519369,184.30251201038737,92.15125600519369,2
135,Jaden Greenland,183.42997736932764,91.71498868466382,183.42997736932764,91.71498868466382,2
136,Justin Mecham,181.85748769520325,90.92874384760162,181.85748769520325,90.92874384760162,2
137,Luis Sarinana,178.48265062071948,89.24132531035974,178.48265062071948,89.24132531035974,2
138,Jacob Bastian,177.22119172683537,88.61059586341769,177.22119172683537,88.61059586341769,2
139,Will Hursey,176.8122630100402,88.4061315050201,176.8122630100402,88.4061315050201,2
140,Austin Robbins,176.57016862015257,88.28508431007629,176.57016862015257,88.28508431007629,2
141,Kade Lansford,176.46698288736746,88.23349144368373,176.46698288736746,88.23349144368373,2
142,Andrew Spratt,176.01207545845438,88.00603772922719,176.01207545845438,88.00603772922719,2
143,Eduardo Lopez,175.19818796863694,87.59909398431847,175.19818796863694,87.59909398431847,2
144,Sean OKeefe,174.6021408279333,87.30107041396666,174.6021408279333,87.30107041396666,2
145,Jayson Bujold,173.8864658146215,86.94323290731074,173.8864658146215,86.94323290731074,2
146,Chris Rebmann,171.6760793681216,85.8380396840608,171.6760793681216,85.8380396840608,2
147,Warren Smith,170.57293589612362,85.28646794806181,170.57293589612362,85.28646794806181,2
148,Jon Bingham,168.63791589584645,84.31895794792322,168.63791589584645,84.31895794792322,2
149,Mitchell Mifflin,168.31012838184625,84.15506419092313,168.31012838184625,84.15506419092313,2
150,Matthew Sevy,167.90373536191942,83.95186768095971,167.90373536191942,83.95186768095971,2
151,Rees Mecham,166.44353186751601,83.22176593375801,166.44353186751601,83.22176593375801,2
152,Ian Gearig,165.26426432986875,82.63213216493438,165.26426432986875,82.63213216493438,2
153,Brandon Barclay,165.26205785358695,82.63102892679348,165.26205785358695,82.63102892679348,2
154,Carlos Alatrista,165.0201226615828,82.5100613307914,165.0201226615828,82.5100613307914,2
155,Herb Hall,164.94587700270216,82.47293850135108,164.94587700270216,82.47293850135108,2
156,Ryan Speight,164.8469244203527,82.42346221017635,164.8469244203527,82.42346221017635,2
157,Branndon Delk,162.9964269611375,81.49821348056875,162.9964269611375,81.49821348056875,2
158,Katherine Shields,162.83430397868216,81.41715198934108,162.83430397868216,81.41715198934108,2
159,Bryan King,161.34555612391333,80.67277806195666,161.34555612391333,80.67277806195666,2
160,Nathan Hatch,161.01673720762392,80.50836860381196,161.01673720762392,80.50836860381196,2
161,Ben Mullen,159.87333805095886,79.93666902547943,159.87333805095886,79.93666902547943,2
162,Zach King,155.66401530439384,77.83200765219692,155.66401530439384,77.83200765219692,2
163,Angel Beck,154.0763196511844,77.0381598255922,154.0763196511844,77.0381598255922,2
164,Dash Lawson,153.50430687671923,76.75215343835961,153.50430687671923,76.75215343835961,2
165,Mackenzie Roberts,153.1592689052231,76.57963445261154,153.1592689052231,76.57963445261154,2
166,Joshua Duke,152.28915293353248,76.14457646676624,152.28915293353248,76.14457646676624,2
167,Alexander Brixey,151.85638027557752,75.92819013778876,151.85638027557752,75.92819013778876,2
168,Reese Anderson,147.5873821868022,73.7936910934011,147.5873821868022,73.7936910934011,2
169,John Adams,144.6209543087679,72.31047715438395,144.6209543087679,72.31047715438395,2
170,Chatchai Khammuan,136.03423649733793,68.01711824866896,136.03423649733793,68.01711824866896,2
171,Michael Carpenter,100.0,100.0,100.0,100.0,1
172,Tony Medina,97.52773104451224,97.52773104451224,97.52773104451224,97.52773104451224,1
173,Paul Hamilton,96.56539612269222,96.56539612269222,96.56539612269222,96.56539612269222,1
174,Jacob Pitkin,96.36828022378982,96.36828022378982,96.36828022378982,96.36828022378982,1
175,Kenneth Hansen,96.32466837524996,96.32466837524996,96.32466837524996,96.32466837524996,1
176,Cristopher Pion,95.26223435367518,95.26223435367518,95.26223435367518,95.26223435367518,1
177,Tyler Olsen,95.12477899191329,95.12477899191329,95.12477899191329,95.12477899191329,1
178,Alexander Mortensen,95.12181555234174,95.12181555234174,95.12181555234174,95.12181555234174,1
179,Andrew Maffessanti,94.9266768865878,94.9266768865878,94.9266768865878,94.9266768865878,1
180,Bryan Reilly,94.8523954318002,94.8523954318002,94.8523954318002,94.8523954318002,1
181,Christopher Burton,94.51297177716698,94.51297177716698,94.51297177716698,94.51297177716698,1
182,trevor smith,93.67774086378738,93.67774086378738,93.67774086378738,93.67774086378738,1
183,Sean O'Keefe,93.57336324587561,93.57336324587561,93.57336324587561,93.57336324587561,1
184,Jeff Clawson,93.56972363615448,93.56972363615448,93.56972363615448,93.56972363615448,1
185,Jason Paulson,93.36522689994533,93.36522689994533,93.36522689994533,93.36522689994533,1
186,Brian Simpson,93.03122619954301,93.03122619954301,93.03122619954301,93.03122619954301,1
187,Brandon Jeppsen,92.99659632402995,92.99659632402995,92.99659632402995,92.99659632402995,1
188,Shane Johnson,92.99075584556824,92.99075584556824,92.99075584556824,92.99075584556824,1
189,Joel Nelsen,92.95537315866717,92.95537315866717,92.95537315866717,92.95537315866717,1
190,Bart Artz,92.58817469569225,92.58817469569225,92.58817469569225,92.58817469569225,1
191,Gabby Thompson,92.501805811217,92.501805811217,92.501805811217,92.501805811217,1
192,Donald Goetz,92.44532265049804,92.44532265049804,92.44532265049804,92.44532265049804,1
193,Mike Beck,90.98030811724648,90.98030811724648,90.98030811724648,90.98030811724648,1
194,Claudia Robles,90.26841049945315,90.26841049945315,90.26841049945315,90.26841049945315,1
195,Nick Johnston,90.23861766319254,90.23861766319254,90.23861766319254,90.23861766319254,1
196,Christopher Dean,90.07737138263666,90.07737138263666,90.07737138263666,90.07737138263666,1
197,kyle salisbury,90.06283389154925,90.06283389154925,90.06283389154925,90.06283389154925,1
198,Stephen Komlos,89.84669115979497,89.84669115979497,89.84669115979497,89.84669115979497,1
199,Matthew Deamer,89.5464079706345,89.5464079706345,89.5464079706345,89.5464079706345,1
200,Bronson Cornilles,89.10412387422973,89.10412387422973,89.10412387422973,89.10412387422973,1
201,Daniel Dialogue,89.09322983146212,89.09322983146212,89.09322983146212,89.09322983146212,1
202,Caden Sweeney,88.71596202078108,88.71596202078108,88.71596202078108,88.71596202078108,1
203,Michael Sudweeks,88.45635845635846,88.45635845635846,88.45635845635846,88.45635845635846,1
204,Dennis Thornton,88.43080357142857,88.43080357142857,88.43080357142857,88.43080357142857,1
205,Jayen Frederick,88.17318118448907,88.17318118448907,88.17318118448907,88.17318118448907,1
206,Chris McAdams,87.97489518224143,87.97489518224143,87.97489518224143,87.97489518224143,1
207,Joseph West,87.71992818671454,87.71992818671454,87.71992818671454,87.71992818671454,1
208,smf 5,87.11775323847952,87.11775323847952,87.11775323847952,87.11775323847952,1
209,Brooks Ossana,87.09003870442045,87.09003870442045,87.09003870442045,87.09003870442045,1
210,Garrett Holmes,86.84891266222378,86.84891266222378,86.84891266222378,86.84891266222378,1
211,Joel Gonzales,86.73613002814857,86.73613002814857,86.73613002814857,86.73613002814857,1
212,Blake Strand,86.62118291569443,86.62118291569443,86.62118291569443,86.62118291569443,1
213,Spencer Clawson,86.59031815127524,86.59031815127524,86.59031815127524,86.59031815127524,1
214,Chris Thompson,86.08480975893117,86.08480975893117,86.08480975893117,86.08480975893117,1
215,Clayton Wilson,86.04060275213202,86.04060275213202,86.04060275213202,86.04060275213202,1
216,Christian Robert,85.81608330196964,85.81608330196964,85.81608330196964,85.81608330196964,1
217,Jason Roberts,85.6199942605202,85.6199942605202,85.6199942605202,85.6199942605202,1
218,Maxwell Ziebell,85.42749326145552,85.42749326145552,85.42749326145552,85.42749326145552,1
219,Cj Southwell,85.3116232727654,85.3116232727654,85.3116232727654,85.3116232727654,1
220,Chris Bingham,85.29081237669504,85.29081237669504,85.29081237669504,85.29081237669504,1
221,Travis Adams,85.23972346319914,85.23972346319914,85.23972346319914,85.23972346319914,1
222,Thomas Carstens,85.16936222154409,85.16936222154409,85.16936222154409,85.16936222154409,1
223,Treq Cameron,85.09297277506079,85.09297277506079,85.09297277506079,85.09297277506079,1
224,Trevor Overby,85.09246088193457,85.09246088193457,85.09246088193457,85.09246088193457,1
225,Nathan Faucheux,84.72373391382291,84.72373391382291,84.72373391382291,84.72373391382291,1
226,Travis Breshears,83.78249888575249,83.78249888575249,83.78249888575249,83.78249888575249,1
227,Jeff & Robbins,83.75042852245457,83.75042852245457,83.75042852245457,83.75042852245457,1
228,Abe Darais,83.74906576980567,83.74906576980567,83.74906576980567,83.74906576980567,1
229,Shone Cole,83.61325021391028,83.61325021391028,83.61325021391028,83.61325021391028,1
230,Aren Anderton,83.59894407508799,83.59894407508799,83.59894407508799,83.59894407508799,1
231,Abigail Brown,83.55133337091955,83.55133337091955,83.55133337091955,83.55133337091955,1
232,,83.35649037750909,83.35649037750909,83.35649037750909,83.35649037750909,1
233,Daniel DIalogue,83.14050609416569,83.14050609416569,83.14050609416569,83.14050609416569,1
234,Austin Crowson,82.80327724429566,82.80327724429566,82.80327724429566,82.80327724429566,1
235,Adam Hurdman,82.6527920269676,82.6527920269676,82.6527920269676,82.6527920269676,1
236,Grant Cole,82.44826618906846,82.44826618906846,82.44826618906846,82.44826618906846,1
237,Donald Wenger,82.37894010607565,82.37894010607565,82.37894010607565,82.37894010607565,1
238,Zion Gedo,82.29745662792655,82.29745662792655,82.29745662792655,82.29745662792655,1
239,Treven Lansford,82.23809180312102,82.23809180312102,82.23809180312102,82.23809180312102,1
240,Travis Johnson,82.09005376344085,82.09005376344085,82.09005376344085,82.09005376344085,1
241,Kaatje Fisk,81.87977304828709,81.87977304828709,81.87977304828709,81.87977304828709,1
242,Nikolas Wheatley,81.87044510902702,81.87044510902702,81.87044510902702,81.87044510902702,1
243,Coaltan Gray,81.57261083345136,81.57261083345136,81.57261083345136,81.57261083345136,1
244,Adam Hill,81.48064529370714,81.48064529370714,81.48064529370714,81.48064529370714,1
245,Logan Cossins,81.27564088034633,81.27564088034633,81.27564088034633,81.27564088034633,1
246,Luke Thompson,81.14049496276829,81.14049496276829,81.14049496276829,81.14049496276829,1
247,Jordan Olsen,81.13591080161814,81.13591080161814,81.13591080161814,81.13591080161814,1
248,Nathan Rushton,81.10510268653283,81.10510268653283,81.10510268653283,81.10510268653283,1
249,Dylan Cook,80.87587841842351,80.87587841842351,80.87587841842351,80.87587841842351,1
250,Lawrence Shane,80.8330705501247,80.8330705501247,80.8330705501247,80.8330705501247,1
251,Kai Reese,80.55706858133202,80.55706858133202,80.55706858133202,80.55706858133202,1
252,Glen Palmer,80.49802297119186,80.49802297119186,80.49802297119186,80.49802297119186,1
253,Creighton Southwell,80.36208259237306,80.36208259237306,80.36208259237306,80.36208259237306,1
254,Mario Salas,79.94605627642514,79.94605627642514,79.94605627642514,79.94605627642514,1
255,Tomas Sangoy,79.8728397486253,79.8728397486253,79.8728397486253,79.8728397486253,1
256,Greg Buker,79.71973425858683,79.71973425858683,79.71973425858683,79.71973425858683,1
257,Andrew Page,79.6917365369374,79.6917365369374,79.6917365369374,79.6917365369374,1
258,Ammon Campbell,79.57058664278725,79.57058664278725,79.57058664278725,79.57058664278725,1
259,Logan Cook,78.91203888136403,78.91203888136403,78.91203888136403,78.91203888136403,1
260,Saul Leininger,78.74572358929971,78.74572358929971,78.74572358929971,78.74572358929971,1
261,Trevor Simpson,78.67852958115702,78.67852958115702,78.67852958115702,78.67852958115702,1
262,Rolf Strand,78.49459894277177,78.49459894277177,78.49459894277177,78.49459894277177,1
263,Weston Snow,78.46090967478251,78.46090967478251,78.46090967478251,78.46090967478251,1
264,Mark Miller,78.0155109489051,78.0155109489051,78.0155109489051,78.0155109489051,1
265,Anthony Van Natter,77.93747754222062,77.93747754222062,77.93747754222062,77.93747754222062,1
266,Cameron Hatch,77.71760154738878,77.71760154738878,77.71760154738878,77.71760154738878,1
267,Allen Benton,77.59576498386876,77.59576498386876,77.59576498386876,77.59576498386876,1
268,Alex Garcia,77.34730074271144,77.34730074271144,77.34730074271144,77.34730074271144,1
269,Brady Adams,77.00565403422983,77.00565403422983,77.00565403422983,77.00565403422983,1
270,Corbin Loveless,76.46644067796609,76.46644067796609,76.46644067796609,76.46644067796609,1
271,Matteo DeLaTorre,76.2731928253429,76.2731928253429,76.2731928253429,76.2731928253429,1
272,Rosangela Aldridge,75.89583664389004,75.89583664389004,75.89583664389004,75.89583664389004,1
273,Caleb Mason,75.77598022090241,75.77598022090241,75.77598022090241,75.77598022090241,1
274,Jimmy Morch,75.41488967179677,75.41488967179677,75.41488967179677,75.41488967179677,1
275,Tyler Kirkwood,75.27163731734731,75.27163731734731,75.27163731734731,75.27163731734731,1
276,Bob Austin,75.0012652462169,75.0012652462169,75.0012652462169,75.0012652462169,1
277,Andrew Fordham,74.88447442502788,74.88447442502788,74.88447442502788,74.88447442502788,1
278,Nicholas Hart,74.83354615103977,74.83354615103977,74.83354615103977,74.83354615103977,1
279,Grant Bensyl,74.22527822535316,74.22527822535316,74.22527822535316,74.22527822535316,1
280,Megan A Stokes,74.0273037542662,74.0273037542662,74.0273037542662,74.0273037542662,1
281,Rick Bensyl,73.96613207371034,73.96613207371034,73.96613207371034,73.96613207371034,1
282,Don Johnson,73.82838652086588,73.82838652086588,73.82838652086588,73.82838652086588,1
283,Craig Christiansen,73.69568152448551,73.69568152448551,73.69568152448551,73.69568152448551,1
284,Vance K. Allen,73.65007578957831,73.65007578957831,73.65007578957831,73.65007578957831,1
285,John Eckert,72.9949193530495,72.9949193530495,72.9949193530495,72.9949193530495,1
286,Mike Smith,72.9415155411697,72.9415155411697,72.9415155411697,72.9415155411697,1
287,Aiden Lawson,72.9132353240204,72.9132353240204,72.9132353240204,72.9132353240204,1
288,Brystun Jarvis,72.89289938570721,72.89289938570721,72.89289938570721,72.89289938570721,1
289,Rebecca Palica,72.69022719076813,72.69022719076813,72.69022719076813,72.69022719076813,1
290,Tysen Mietus,72.55213943013807,72.55213943013807,72.55213943013807,72.55213943013807,1
291,Daniel Terry,71.97335171146337,71.97335171146337,71.97335171146337,71.97335171146337,1
292,Emilia Hurst,71.11652507079793,71.11652507079793,71.11652507079793,71.11652507079793,1
293,John Aldrige,70.94132937244709,70.94132937244709,70.94132937244709,70.94132937244709,1
294,Nick Romney,68.97429417286448,68.97429417286448,68.97429417286448,68.97429417286448,1
295,Andrew Davenport,68.95416919038966,68.95416919038966,68.95416919038966,68.95416919038966,1
296,Melvin Anderson,68.93696099303577,68.93696099303577,68.93696099303577,68.93696099303577,1
297,Brandon Allred,68.87088671188144,68.87088671188144,68.87088671188144,68.87088671188144,1
298,Aidyn Palmer,66.95378110134487,66.95378110134487,66.95378110134487,66.95378110134487,1
299,Hailee Shepherd,66.09994160340368,66.09994160340368,66.09994160340368,66.09994160340368,1
300,Iker Rojas Contreras,65.86038934051501,65.86038934051501,65.86038934051501,65.86038934051501,1
301,Brandon Davis,59.86574487878733,59.86574487878733,59.86574487878733,59.86574487878733,1
302,Russell Tribe,59.761341288623704,59.761341288623704,59.761341288623704,59.761341288623704,1
303,Jayden Palmer,58.473953257766155,58.473953257766155,58.473953257766155,58.473953257766155,1
304,Richard Ohran,54.74207192065455,54.74207192065455,54.74207192065455,54.74207192065455,1
